belongs_to_collection,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,backdrop_path
"{'id': 91799, 'name': 'Tremors Collection', 'poster_path': '/dCeNEdBgkpXMIAndv02JI3DXzKj.jpg', 'backdrop_path': '/87K8X2WixRlR3LxzeydW83N7nM0.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",9362,tt0100814,en,Tremors,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",15.750026,/kv9ct0Nn6VX43uYSsqfyKwRalUC.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'No Frills Film Production', 'id': 3851}]",1990-01-19,48572000.0,96.0,Released,The monster movie that breaks new ground.,Tremors,6.6,882.0,/87K8X2WixRlR3LxzeydW83N7nM0.jpg
"{'id': 937, 'name': 'The Pink Panther (Original) Collection', 'poster_path': '/xu6gZ0zGUSR8SC2QLKFaUrX2niM.jpg', 'backdrop_path': '/6KE7AguGR3UqwUn5RkzkoBc3MLy.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",936,tt0057413,en,The Pink Panther,"The trademark of The Phantom, a renowned jewel thief, is a glove left at the scene of the crime. Inspector Clouseau, an expert on The Phantom's exploits, feels sure that he knows where The Phantom will strike next and leaves Paris for Switzerland, where the famous Lugashi jewel 'The Pink Panther' is going to be. However, he does not know who The Phantom really is, or for that matter who anyone else really is...",7.851263,/azIoCxiH9wIPCCGnqaDW8DJwCLl.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Mirisch G-E Productions', 'id': 23533}]",1963-12-19,10878107.0,115.0,Released,A Madcap Frolic Of Crime and Fun,The Pink Panther,6.9,246.0,/6KE7AguGR3UqwUn5RkzkoBc3MLy.jpg
"{'id': 261590, 'name': 'Living Dead Collection', 'poster_path': '/mSJ20RTWWgtt3aTyn1iwNZ9fbYl.jpg', 'backdrop_path': '/inPPfnJ9Wzc9rg1MpkPm0P3D9rJ.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",8408,tt0088993,en,Day of the Dead,"The final chapter of George A. Romero's ""Dead Trilogy"". In an underground government installation they are searching for a cure to overcome this strange transformation into zombies. Unfortunately, the zombies from above ground have made their way into the bunker.",8.801822,/yJ2emwXWwQc6VHW3fO4GZr0hXBt.jpg,"[{'name': 'Dead Films', 'id': 2482}, {'name': 'Laurel Entertainment', 'id': 2483}, {'name': 'Toei', 'id': 5822}]",1985-07-19,34000000.0,96.0,Released,The darkest day of horror the world has ever known.,Day of the Dead,6.9,276.0,/inPPfnJ9Wzc9rg1MpkPm0P3D9rJ.jpg
"{'id': 96472, 'name': 'Brother Bear Collection', 'poster_path': '/pl2qWUqiYBSGErVm8an8BIkZaai.jpg', 'backdrop_path': '/3BzGz46K4DIH7Ut7KRe0u9bI1Gm.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",10009,tt0328880,en,Brother Bear,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",12.300905,/otptPbEY0vBostmo95xwiiumMJm.jpg,"[{'name': 'Walt Disney Feature Animation', 'id': 10217}]",2003-10-23,0.0,85.0,Released,Nature Calls,Brother Bear,6.9,1410.0,/3BzGz46K4DIH7Ut7KRe0u9bI1Gm.jpg
"{'id': 119, 'name': 'The Lord of the Rings Collection', 'poster_path': '/p4UokEk2XnjjRTdXGe6DLYXlbI1.jpg', 'backdrop_path': '/bccR2CGTWVVSZAG0yqmy3DIvhTX.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",122,tt0167260,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",29.324358,/uexxR7Kw1qYbZk0RYaF9Rx5ykbj.jpg,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'New Line Cinema', 'id': 12}]",2003-12-01,1118888979.0,201.0,Released,The eye of the enemy is moving.,The Lord of the Rings: The Return of the King,8.1,8226.0,/bccR2CGTWVVSZAG0yqmy3DIvhTX.jpg
"{'id': 201930, 'name': 'Blacula Collection', 'poster_path': '/a6vO8xlFstWmMCOUACrkQHWuCHo.jpg', 'backdrop_path': '/iD8e6pN4zkPlBOaqu42H8snZt5a.jpg'}","[{'id': 27, 'name': 'Horror'}]",42466,tt0070656,en,Scream Blacula Scream,"After a dying Voodoo queen chooses an adopted apprentice as her successor, her true heir is outraged. Seeking revenge, he buys the bones of Blacula the vampire off of a dealer, and uses voodoo to bring the vampire back to do his bidding. In turn, Blacula turns him into a vampire and makes him his slave. Meanwhile, a police officer with a large collection of African antiques and an interest in the occult investigates the murders caused by Blacula and his vampire horde.",1.059192,/fNj2dm4YTboK73uNcctP9ABzl6i.jpg,"[{'name': 'American International Pictures (AIP)', 'id': 9266}, {'name': 'Power Productions', 'id': 20227}]",1973-06-27,0.0,96.0,Released,The black prince of shadows stalks the earth again!,Scream Blacula Scream,6.0,17.0,/iD8e6pN4zkPlBOaqu42H8snZt5a.jpg
"{'id': 135441, 'name': 'Road to Collection', 'poster_path': '/t293kNZnkaeqnYCHPsDXh8ZLBeQ.jpg', 'backdrop_path': '/mtC7UKAlECH3NlABg8mzmDqZi0F.jpg'}","[{'id': 35, 'name': 'Comedy'}]",34082,tt0045094,en,Road to Bali,"Having to leave Melbourne in a hurry to avoid various marriage proposals, two song-and-dance men sign on for work as divers. This takes them to an idyllic island on the way to Bali where they vie with each other for the favours of Princess Lala. The hazardous dive produces a chest of priceless jewels which arouses the less romantic interest of some shady locals.",2.713688,/7TKXCaemkIPAZrIPkzSpSVTBUfh.jpg,"[{'name': 'Bing Crosby Productions', 'id': 5409}]",1952-01-01,0.0,91.0,Released,TOGETHER AGAIN!...in the BEST and FUNNIEST 'Road' Picture Yet!,Road to Bali,6.5,22.0,/mtC7UKAlECH3NlABg8mzmDqZi0F.jpg
"{'id': 404111, 'name': '100 Girls Collection', 'poster_path': '/zQlItcCt8mQ9rN1zURZQyyMSUVd.jpg', 'backdrop_path': '/ilSMj6jpCrYlxtj1RHdgMhBuFL1.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10035,tt0214388,en,100 Girls,"This sexy, teen-comedy is about a freshman, Matthew, at college who meets his dream girl in a dorm elevator during a blackout. He never sees her face, but instantly falls in love. In the morning, the power is restored, but the ""dream girl"" has vanished. All Matthew knows is that she lives in an all-girls dorm. He sets out on a semester-long journey to find his mystery girl amongst a hundred female suspects. Could it be Wendy? Dora? Arlene? Patty? Cynthia? Or the 95 other girls, any of whom could have been in that elevator with Matthew.",5.136537,/mi61ZTuyEIT6XO3O1HAyDKWmKhQ.jpg,"[{'name': 'Dream Entertainment', 'id': 1630}]",2000-09-01,0.0,94.0,Released,He met the girl of his dreams. If only he can meet her again.,100 Girls,5.6,119.0,/ilSMj6jpCrYlxtj1RHdgMhBuFL1.jpg
"{'id': 91799, 'name': 'Tremors Collection', 'poster_path': '/dCeNEdBgkpXMIAndv02JI3DXzKj.jpg', 'backdrop_path': '/87K8X2WixRlR3LxzeydW83N7nM0.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",11069,tt0114720,en,Tremors 2: Aftershocks,"Those supersucking desert creatures are back --- and this time they're south of the border. As the creatures worm their way through the oil fields of Mexico, the only people who can wrangle them are veteran Earl Bassett and survivalist Burt Gummer. Add to that team a young punk out for cash and a fearless scientist, and the critters don't stand a chance.",9.877868,/paM021FyQsgsErxRa7ywRz7EQCv.jpg,"[{'name': 'MCA/Universal Pictures', 'id': 3852}, {'name': 'Stampede Entertainment', 'id': 3853}]",1996-04-09,0.0,100.0,Released,The Worms have turned.,Tremors 2: Aftershocks,5.9,209.0,/87K8X2WixRlR3LxzeydW83N7nM0.jpg
"{'id': 2150, 'name': 'Shrek Collection', 'poster_path': '/56gaQEeucYNyDZyfbwLs7nXPSKU.jpg', 'backdrop_path': '/gMWrKQjoTIpYjhc8SxZF20EDIES.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",809,tt0298148,en,Shrek 2,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",16.22986,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Pacific Data Images (PDI)', 'id': 520}, {'name': 'DreamWorks Animation', 'id': 521}]",2004-05-19,919838758.0,93.0,Released,Once upon another time...,Shrek 2,6.7,3082.0,/gMWrKQjoTIpYjhc8SxZF20EDIES.jpg
"{'id': 478628, 'name': 'Sherlock Holmes (1939 series)', 'poster_path': '/vjERITzfag3OJM6QXjZO6H7Ai3s.jpg', 'backdrop_path': '/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",17481,tt0031022,en,The Adventures of Sherlock Holmes,"Professor Moriarity has a scheme for stealing the crown jewels from the Tower of London. To get Holmes involved, he persuades a gaucho flute player to murder a girl.",2.561651,/5IfzofrpSlwgfQG8rUOpHXNAawP.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1939-09-01,0.0,85.0,Released,The Struggle of Super-Minds in the Crime of the Century!,The Adventures of Sherlock Holmes,7.2,26.0,/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg
"{'id': 478628, 'name': 'Sherlock Holmes (1939 series)', 'poster_path': '/vjERITzfag3OJM6QXjZO6H7Ai3s.jpg', 'backdrop_path': '/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg'}","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",27118,tt0031448,en,The Hound of the Baskervilles,On his uncle's death Sir Henry Baskerville returns from abroad and opens up the ancestral hall on the desolate moors of Devonshire. Holmes uncovers a plot to have Sir Henry murdered by a terrible trained hound. First casting of Rathbone and Bruce as Holmes and Watson.,2.722222,/v1hSYSF3FHOrqXqihorptQmgUct.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1939-03-31,0.0,80.0,Released,,The Hound of the Baskervilles,7.3,45.0,/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg
"{'id': 123800, 'name': 'Before... Collection', 'poster_path': '/giaxAC74fht0LVQ4WKVoDzLM2Iy.jpg', 'backdrop_path': '/wtNugZq8ZzBYwPIh3VoNUJdkBWG.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",80,tt0381681,en,Before Sunset,Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,7.048957,/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Independent Pictures (WIP)', 'id': 11509}]",2004-02-10,15992615.0,80.0,Released,What if you had a second chance with the one that got away?,Before Sunset,7.6,734.0,/wtNugZq8ZzBYwPIh3VoNUJdkBWG.jpg
"{'id': 31562, 'name': 'The Bourne Collection', 'poster_path': '/lTfOZ25PhQkmGb5NHmaFnwB7b13.jpg', 'backdrop_path': '/vA5xMglyZv7yzDTj1qUTU4OvelV.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2502,tt0372183,en,The Bourne Supremacy,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",20.40426,/jXwZgmqOtsqsXuB9oGhocOAegCM.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Hypnotic', 'id': 7384}, {'name': 'Motion Picture THETA Produktionsgesellschaft', 'id': 11346}, {'name': 'Ludlum Entertainment', 'id': 11347}]",2004-07-23,288500217.0,108.0,Released,They should have left him alone.,The Bourne Supremacy,7.2,2873.0,/vA5xMglyZv7yzDTj1qUTU4OvelV.jpg
"{'id': 8936, 'name': 'Bridget Jones Collection', 'poster_path': '/fB3BE3TL85Wh7dxNJf226IYQCp.jpg', 'backdrop_path': '/jiS4x140miaEH524CAFTvuxrcZ1.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9801,tt0317198,en,Bridget Jones: The Edge of Reason,"Bridget Jones is becoming uncomfortable in her relationship with Mark Darcy. Apart from discovering that he's a conservative voter, she has to deal with a new boss, a strange contractor and the worst vacation of her life.",7.78817,/fs3nGIwSBk9H8EcuPtnj7qQrYj2.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Atlantic Television', 'id': 11357}, {'name': 'Little Bird', 'id': 11358}]",2004-11-10,40203020.0,108.0,Released,Same Bridget. Brand new diary.,Bridget Jones: The Edge of Reason,6.1,775.0,/jiS4x140miaEH524CAFTvuxrcZ1.jpg
"{'id': 735, 'name': 'Blade Collection', 'poster_path': '/ltjxGZP6aJrwjl7oOZiiZhFgkF1.jpg', 'backdrop_path': '/ev9QybDDzVSahJQdOb71ZuqNVAo.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",36648,tt0359013,en,Blade: Trinity,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed - The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him, the original vampire, Dracula.",18.860681,/4WinsdHQBdh5aTt7Bd7T7dbUXbb.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Amen Ra Films', 'id': 421}, {'name': 'Shawn Danielle Productions Ltd.', 'id': 8851}, {'name': 'Imaginary Forces', 'id': 11321}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'Peter Frankfurt Productions', 'id': 42209}]",2004-12-08,128905366.0,123.0,Released,The final hunt begins.,Blade: Trinity,5.7,1276.0,/ev9QybDDzVSahJQdOb71ZuqNVAo.jpg
"{'id': 135441, 'name': 'Road to Collection', 'poster_path': '/t293kNZnkaeqnYCHPsDXh8ZLBeQ.jpg', 'backdrop_path': '/mtC7UKAlECH3NlABg8mzmDqZi0F.jpg'}","[{'id': 35, 'name': 'Comedy'}]",31980,tt0039776,en,Road to Rio,"Scat Sweeney, and Hot Lips Barton, two out of work musicians, stow away on board a Rio bound ship, after accidentally setting fire to the big top of a circus. They then get mixed up with a potential suicide Lucia, who first thanks them, then unexpectedly turns them over to the ship's captain. When they find out that she has been hypnotized, to go through a marriage of convenience, when the ship reaches Rio, the boys turn up at the ceremony, in order to stop the wedding, and to help catch the crooks.",1.642712,/3ctbNK0cUHYn23jiCbY5mNSOx4d.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Bing Crosby Productions', 'id': 5409}, {'name': 'Hope Enterprises', 'id': 14069}]",1947-12-25,0.0,100.0,Released,,Road to Rio,6.5,12.0,/mtC7UKAlECH3NlABg8mzmDqZi0F.jpg
"{'id': 123724, 'name': 'Dracula (Hammer Series)', 'poster_path': '/n5SozLvdQZ7cYJb22ZIwNw1DzSg.jpg', 'backdrop_path': '/hybYYwBqaomfePU3uaiJfpg7ykC.jpg'}","[{'id': 27, 'name': 'Horror'}]",33020,tt0068505,en,Dracula A.D. 1972,"Set in London in the early 1970's, supposedly for teen thrills, Johnny organises a black magic ceremony in a desolate churchyard. The culmination of the ritual, however, is the rejuvenation of Dracula from shrivelled remains. Johnny, Dracula' s disciple, lures victims to the deserted graveyard for his master's pleasure and one of the victims delivered is Jessica Van Helsing. Descended from the Van Helsing line of vampire hunters her grandfather, equipped with all the devices to snare and destroy the Count, confronts his arch enemy in the age-old battle between good and evil.",11.174533,/9H9wjdGUfJYEV88gPc7kre3gNlv.jpg,"[{'name': 'Hammer Film Productions', 'id': 1314}]",1972-09-27,0.0,96.0,Released,"The Count is back, with an eye for London's hotpants . . . and a taste for everything",Dracula A.D. 1972,6.0,30.0,/hybYYwBqaomfePU3uaiJfpg7ykC.jpg
"{'id': 155474, 'name': 'French Connection Collection', 'poster_path': '/zheN2WhCSS1M8rkjObQGr0dZdvZ.jpg', 'backdrop_path': '/islbdTICsxPE1c3YEFzEc9Wb46p.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",10711,tt0073018,en,French Connection II,"""Popeye"" Doyle travels to Marsailles to find Alain Charnier, the drug smuggler that eluded him in New York.",18.54199,/mef0hcVIOQfDUubjdTwvuafO1dj.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1975-05-18,12484444.0,119.0,Released,,French Connection II,6.6,95.0,/islbdTICsxPE1c3YEFzEc9Wb46p.jpg
"{'id': 10721, 'name': 'Mimic Collection', 'poster_path': '/oKG4cGU0hw6ONVyjrS2qECQinrg.jpg', 'backdrop_path': '/AmlJVxC6M1BfZgpgtuBoTg1Jwqq.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10706,tt0239641,en,Mimic 2,"When a cockroach-spread plague threatened to decimate the child population of New York City in the original Mimic, biologist Susan Tyler and her research associates developed a species of ""Judas"" bugs and introduced them into the environment, where they were to ""mimic"" the diseased roaches and infiltrate their grubby habitats. The plan worked until the bugs evolved to mimic their next prey.....humans! Just when they were all thought to be dead, the giant cockroaches are back, and this time they've mutated to take on human form!",4.88911,/13tSI83ucR7XuQcr7muAjNIgH91.jpg,"[{'name': 'Neo Art & Logic', 'id': 2811}, {'name': 'Dimension Films', 'id': 7405}]",2001-07-17,0.0,82.0,Released,Nothing will stop them...,Mimic 2,4.8,54.0,/AmlJVxC6M1BfZgpgtuBoTg1Jwqq.jpg
"{'id': 308645, 'name': 'The Foreigner Collection', 'poster_path': '/cH5oS9LNPPnGJAKNR4p57Phn3n2.jpg', 'backdrop_path': '/2L4Vz9eVwVUufqQcDYmlkHSx5ep.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",18248,tt0312700,en,The Foreigner,This story is about a freelance agent (Seagal) who is the courier of a package from France to Germany. He soon finds that many people want to get their hands on it.,4.266051,/esfi6vzwvq5M6H5OisFvG58mSvt.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Franchise Pictures', 'id': 1403}]",2003-06-01,0.0,96.0,Released,"If they think they can stop him, they're dead wrong.",The Foreigner,3.7,41.0,/2L4Vz9eVwVUufqQcDYmlkHSx5ep.jpg
"{'id': 91698, 'name': 'Chili Palmer Collection', 'poster_path': '/ae3smJDdWrMJ77tDpYOrpo4frKq.jpg', 'backdrop_path': '/uWaANGQeoSs5vSP1CWtlkDrkqei.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",4551,tt0377471,en,Be Cool,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music exec on the way.",13.314233,/ekKCH7Zkb5ZTr1f1AczZY23FH.jpg,"[{'name': 'Double Feature Films', 'id': 215}, {'name': 'Jersey Films', 'id': 216}, {'name': 'Nina Saxon Film Design', 'id': 1693}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",2005-03-04,95226116.0,118.0,Released,Everyone is looking for the next big hit,Be Cool,5.4,296.0,/uWaANGQeoSs5vSP1CWtlkDrkqei.jpg
